date,value
1990-01-01,86.6
1990-02-01,86.5
1990-03-01,86.9
1990-04-01,87.2
1990-05-01,86.9
1990-06-01,87.3
1990-07-01,87.6
1990-08-01,87.8
1990-09-01,88.1
1990-10-01,88.9
1990-11-01,89.0
1990-12-01,89.3
1991-01-01,86.3
1991-02-01,86.7
1991-03-01,86.8
1991-04-01,86.4
1991-05-01,86.6
1991-06-01,87.1
1991-07-01,87.4
1991-08-01,87.8
1991-09-01,88.4
1991-10-01,88.4
1991-11-01,88.3
1991-12-01,88.3
1992-01-01,89.2
1992-02-01,89.3
1992-03-01,89.2
1992-04-01,89.8
1992-05-01,89.8
1992-06-01,88.9
1992-07-01,89.4
1992-08-01,89.6
1992-09-01,89.4
1992-10-01,90.6
1992-11-01,90.7
1992-12-01,90.7
1993-01-01,90.4
1993-02-01,91.0
1993-03-01,91.0
1993-04-01,91.5
1993-05-01,92.2
1993-06-01,92.5
1993-07-01,92.0
1993-08-01,92.6
1993-09-01,92.8
1993-10-01,92.4
1993-11-01,93.0
1993-12-01,93.7
1994-01-01,94.4
1994-02-01,94.5
1994-03-01,95.2
1994-04-01,95.1
1994-05-01,95.3
1994-06-01,96.2
1994-07-01,96.2
1994-08-01,97.1
1994-09-01,97.0
1994-10-01,96.7
1994-11-01,96.8
1994-12-01,96.9
1995-01-01,97.9
1995-02-01,98.5
1995-03-01,99.1
1995-04-01,98.4
1995-05-01,98.8
1995-06-01,99.4
1995-07-01,99.5
1995-08-01,99.6
1995-09-01,99.9
1995-10-01,100.6
1995-11-01,100.9
1995-12-01,100.8
1996-01-01,100.9
1996-02-01,101.1
1996-03-01,101.4
1996-04-01,102.1
1996-05-01,102.2
1996-06-01,102.7
1996-07-01,102.2
1996-08-01,102.4
1996-09-01,102.6
1996-10-01,102.5
1996-11-01,102.7
1996-12-01,103.0
1997-01-01,102.8
1997-02-01,103.1
1997-03-01,103.5
1997-04-01,104.0
1997-05-01,104.3
1997-06-01,104.1
1997-07-01,105.0
1997-08-01,105.5
1997-09-01,105.2
1997-10-01,102.8
1997-11-01,103.7
1997-12-01,103.8
1998-01-01,105.5
1998-02-01,106.3
1998-03-01,106.1
1998-04-01,106.8
1998-05-01,107.5
1998-06-01,108.5
1998-07-01,108.9
1998-08-01,109.7
1998-09-01,109.7
1998-10-01,109.1
1998-11-01,109.4
